,소재지도로명,위도,경도,시군구코드,업태명,업소명,소재지도로명.1,소재지지번,지도점검일자,처분명,ㅉ,위반일자,처분내용
235,서울특별시 동작구 만양로14길 20 (노량진동),37.5116281,126.94544180000001,3190000.0,치킨,서래갈매기,서울특별시 동작구 만양로14길 20 (노량진동),서울특별시 동작구 노량진동 211번지 47호,20091030.0,영업정지,식품위생법 제12조 제13저,20091030.0,영업정지
236,서울특별시 동작구 만양로14길 20 (노량진동),37.50018970000001,126.93274270000002,3190000.0,치킨,서래갈매기,서울특별시 동작구 만양로14길 20 (노량진동),서울특별시 동작구 노량진동 211번지 47호,20091030.0,영업정지,식품위생법 제12조 제13저,20091030.0,영업정지
237,서울특별시 동작구 성대로1길 4 (상도동),37.5068711,126.95962990000001,3190000.0,치킨,놀러와,서울특별시 동작구 성대로1길 4 (상도동),서울특별시 동작구 상도동 248번지 14호,20111214.0,과태료부과(24만원),식품위생법 제40조,20111214.0,과태료부과(24만원)
238,서울특별시 동작구 흑석로8길 5 (흑석동),37.508070700000005,126.96139690000001,3190000.0,치킨,방과후의 캠퍼스,서울특별시 동작구 흑석로8길 5 (흑석동),서울특별시 동작구 흑석동 223번지 33호,20030204.0,영업정지,식품위생법제31조,20030204.0,영업정지
239,서울특별시 동작구 흑석로 110 (흑석동),37.508070700000005,126.96139690000001,3190000.0,치킨,풀하우스,서울특별시 동작구 흑석로 110 (흑석동),서울특별시 동작구 흑석동 183번지 1호,20080313.0,과태료부과,식품위생법 제26조,20080313.0,과태료부과
240,서울특별시 동작구 흑석로 110 (흑석동),37.4946469,126.9571973,3190000.0,치킨,와우하우스(WOW HOUSE),서울특별시 동작구 흑석로 110 (흑석동),서울특별시 동작구 흑석동 183번지 1호,20080923.0,과태료부과40만원,식품위생법제40조,20080923.0,과태료부과40만원
241,서울특별시 동작구 상도로61길 44 (상도동),37.4782645,126.9802726,3190000.0,치킨,미친토끼,서울특별시 동작구 상도로61길 44 (상도동),서울특별시 동작구 상도동 504번지 2호,20080213.0,영업소폐쇄,식품위생법 제22조제5항,20080213.0,영업소폐쇄
242,서울특별시 동작구 동작대로3길 19 (사당동),37.483694,126.9722352,3190000.0,치킨,고로 고로,서울특별시 동작구 동작대로3길 19 (사당동),서울특별시 동작구 사당동 1041번지 33호,20110425.0,과태료부과 20만원,식품위생법 제40조,20110425.0,과태료부과 20만원
243,서울특별시 동작구 사당로14길 3 (사당동),37.483694,126.9722352,3190000.0,치킨,코뚜레,서울특별시 동작구 사당로14길 3 (사당동),서울특별시 동작구 사당동 267번지 28호,20040305.0,영업정지3월,식품위생법 제31조,20040305.0,영업정지3월
244,서울특별시 동작구 사당로14길 3 (사당동),37.4786868,126.9794064,3190000.0,치킨,코뚜레,서울특별시 동작구 사당로14길 3 (사당동),서울특별시 동작구 사당동 267번지 28호,20110315.0,영업소폐쇄,식품위생법 제75조,20110315.0,영업소폐쇄
245,서울특별시 동작구 동작대로3길 38 (사당동),37.502346200000005,126.9479385,3190000.0,치킨,비치,서울특별시 동작구 동작대로3길 38 (사당동),서울특별시 동작구 사당동 1033번지 4호,20030321.0,시정명령(2003.4.8일까지),식품위생법 제55조,20030321.0,시정명령(2003.4.8일까지)
246,서울특별시 동작구 상도로 288 (상도1동),37.500214299999996,126.93107990000001,3190000.0,치킨,상도포차포차,서울특별시 동작구 상도로 288 (상도1동),서울특별시 동작구 상도1동 784번지 1호,20100715.0,시정명령,식품위생법제71조,20100715.0,시정명령
247,서울특별시 동작구 상도로 95-1 (상도동),37.4849178,126.98006000000001,3190000.0,치킨,해리피아,서울특별시 동작구 상도로 95-1 (상도동),서울특별시 동작구 상도동 328번지 13호,20030812.0,과태료부과,식품위생법 제26조,20030812.0,과태료부과
248,서울특별시 동작구 사당로 293 (사당동),37.4887542,126.90698359999999,3190000.0,치킨,잔 비어,서울특별시 동작구 사당로 293 (사당동),서울특별시 동작구 사당동 148번지 12호,20020413.0,50만원,식품위생법 제78조,20020413.0,50만원
249,서울특별시 동작구 신대방3길 91 (신대방동),37.5079622,126.94025320000001,3190000.0,치킨,열린세상,서울특별시 동작구 신대방3길 91 (신대방동),서울특별시 동작구 신대방동 685번지 2호,20030923.0,시설개수명령,식품위생법 제21조,20030923.0,시설개수명령
250,서울특별시 동작구 장승배기로 118 (노량진동),37.4872656,126.9809564,3190000.0,치킨,투게더호프,서울특별시 동작구 장승배기로 118 (노량진동),서울특별시 동작구 노량진동 309번지 19호,20030520.0,과태료 20만원부과,식품위생법 제26조,20030520.0,과태료 20만원부과
251,서울특별시 동작구 동작대로27가길 6 (사당동),37.491304299999996,126.98109040000001,3190000.0,치킨,이프,서울특별시 동작구 동작대로27가길 6 (사당동),서울특별시 동작구 사당동 139번지 1호,20020914.0,과태료40만원,식품위생법제26조,20021004.0,과태료40만원
252,서울특별시 동작구 동작대로37길 24 (사당동),37.497887,126.92969380000001,3190000.0,치킨,해오름호프,서울특별시 동작구 동작대로37길 24 (사당동),서울특별시 동작구 사당동 40번지,20191203.0,직권말소,법 제37조 7항,20191203.0,직권말소
253,서울특별시 동작구 국사봉길 33 (상도동),37.497887,126.92969380000001,3190000.0,치킨,톰스빌(TOM'S VILL),서울특별시 동작구 국사봉길 33 (상도동),서울특별시 동작구 상도동 321번지 32호,20120529.0,과태료부과(16만원),식품위생법 제40조 위반 같은법 제101조 적용,20120529.0,과태료부과(16만원)
254,서울특별시 동작구 국사봉길 33 (상도동),37.497887,126.92969380000001,3190000.0,치킨,톰스빌(TOM'S VILL),서울특별시 동작구 국사봉길 33 (상도동),서울특별시 동작구 상도동 321번지 32호,20120529.0,과태료부과(16만원),식품위생법 제40조 위반 같은법 제101조 적용,20120529.0,과태료부과(16만원)
255,서울특별시 동작구 국사봉길 33 (상도동),37.497887,126.92969380000001,3190000.0,치킨,압구정 봉구비어 신대방삼거리역점,서울특별시 동작구 국사봉길 33 (상도동),서울특별시 동작구 상도동 321번지 32호,20140527.0,영업정지 1개월 갈음 과징금부과,법 제75조 및 시행규칙 제89조,20140527.0,영업정지 1개월 갈음 과징금부과
256,서울특별시 동작구 국사봉길 33 (상도동),37.497887,126.92969380000001,3190000.0,치킨,압구정 봉구비어 신대방삼거리역점,서울특별시 동작구 국사봉길 33 (상도동),서울특별시 동작구 상도동 321번지 32호,20140527.0,영업정지 1개월 갈음 과징금부과,법 제75조 및 시행규칙 제89조,20140527.0,영업정지 1개월 갈음 과징금부과
257,서울특별시 동작구 국사봉길 33 (상도동),37.497887,126.92969380000001,3190000.0,치킨,압구정 봉구비어 신대방삼거리역점,서울특별시 동작구 국사봉길 33 (상도동),서울특별시 동작구 상도동 321번지 32호,20140527.0,영업정지 1개월 갈음 과징금부과,식품위생법 제44조,20140527.0,영업정지 1개월 갈음 과징금부과
258,서울특별시 동작구 국사봉길 33 (상도동),37.497887,126.92969380000001,3190000.0,치킨,압구정 봉구비어 신대방삼거리역점,서울특별시 동작구 국사봉길 33 (상도동),서울특별시 동작구 상도동 321번지 32호,20140527.0,영업정지 1개월 갈음 과징금부과,식품위생법 제44조,20140527.0,영업정지 1개월 갈음 과징금부과
259,서울특별시 동작구 국사봉길 33 (상도동),37.497887,126.92969380000001,3190000.0,치킨,압구정 봉구비어 신대방삼거리역점,서울특별시 동작구 국사봉길 33 (상도동),서울특별시 동작구 상도동 321번지 32호,20140527.0,과징금부과 10800천원,법 제75조 및 시행규칙 제89조,20140527.0,과징금부과 10800천원
260,서울특별시 동작구 국사봉길 33 (상도동),37.497887,126.92969380000001,3190000.0,치킨,압구정 봉구비어 신대방삼거리역점,서울특별시 동작구 국사봉길 33 (상도동),서울특별시 동작구 상도동 321번지 32호,20140527.0,과징금부과 10800천원,법 제75조 및 시행규칙 제89조,20140527.0,과징금부과 10800천원
261,서울특별시 동작구 국사봉길 33 (상도동),37.497887,126.92969380000001,3190000.0,치킨,압구정 봉구비어 신대방삼거리역점,서울특별시 동작구 국사봉길 33 (상도동),서울특별시 동작구 상도동 321번지 32호,20140527.0,과징금부과 10800천원,식품위생법 제44조,20140527.0,과징금부과 10800천원
262,서울특별시 동작구 국사봉길 33 (상도동),37.4868065,126.980905,3190000.0,치킨,압구정 봉구비어 신대방삼거리역점,서울특별시 동작구 국사봉길 33 (상도동),서울특별시 동작구 상도동 321번지 32호,20140527.0,과징금부과 10800천원,식품위생법 제44조,20140527.0,과징금부과 10800천원
263,서울특별시 동작구 동작대로27가길 6-4 (사당동),37.5036906,126.93657900000001,3190000.0,치킨,석기시대,서울특별시 동작구 동작대로27가길 6-4 (사당동),서울특별시 동작구 사당동 139번지 87호,20021106.0,영업정지 2월,식품위생법 제31조,20021106.0,영업정지 2월
264,서울특별시 동작구 상도로19길 49 (상도동),37.507208899999995,126.9587972,3190000.0,치킨,명월이,서울특별시 동작구 상도로19길 49 (상도동),서울특별시 동작구 상도동 366번지 10호,20151111.0,영업정지,법 제71조 및 법 제75조,20151111.0,영업정지
265,서울특별시 동작구 흑석로 83-1 (흑석동),37.484663,126.97893729999998,3190000.0,치킨,머니!뭐니?,서울특별시 동작구 흑석로 83-1 (흑석동),서울특별시 동작구 흑석동 190번지 26호,20070412.0,영업정지,식품위생법 제31조제1항,20070315.0,영업정지
266,서울특별시 동작구 사당로29길 1 (사당동),37.486126,126.9811935,3190000.0,치킨,친구,서울특별시 동작구 사당로29길 1 (사당동),서울특별시 동작구 사당동 150번지 9호,20020508.0,영업정지 2월,식품위생법 제31조,20020508.0,영업정지 2월
267,서울특별시 동작구 동작대로27가길 31 (사당동),37.486126,126.9811935,3190000.0,치킨,함께 하는 사람들,서울특별시 동작구 동작대로27가길 31 (사당동),서울특별시 동작구 사당동 145번지 28호,20080402.0,과태료부과 20만원,식품위생법 제26조,20080522.0,과태료부과 20만원
268,서울특별시 동작구 동작대로27가길 31 (사당동),37.486126,126.9811935,3190000.0,치킨,함께 하는 사람들,서울특별시 동작구 동작대로27가길 31 (사당동),서울특별시 동작구 사당동 145번지 28호,20080402.0,과태료부과 20만원,식품위생법 제26조제1항,20080402.0,과태료부과 20만원
269,서울특별시 동작구 동작대로27가길 31 (사당동),37.4989961,126.92968470000001,3190000.0,치킨,함께 하는 사람들,서울특별시 동작구 동작대로27가길 31 (사당동),서울특별시 동작구 사당동 145번지 28호,20080522.0,과태료부과(40만원),식품위생법 제58조,20080522.0,과태료부과(40만원)
270,서울특별시 동작구 국사봉1길 21 (상도동),37.4989961,126.92968470000001,3190000.0,치킨,머니뭐니,서울특별시 동작구 국사봉1길 21 (상도동),서울특별시 동작구 상도동 324번지 57호,20020506.0,과태료 부과,식품위생법제26조,20020506.0,과태료 부과
271,서울특별시 동작구 국사봉1길 21 (상도동),37.477441,126.9802837,3190000.0,치킨,머니뭐니,서울특별시 동작구 국사봉1길 21 (상도동),서울특별시 동작구 상도동 324번지 57호,20020506.0,과태료 부과,식품위생법제26조,20020506.0,과태료 부과
272,서울특별시 동작구 동작대로1길 18 (사당동),37.499103600000005,126.9268344,3190000.0,치킨,쭈끼쪼끼,서울특별시 동작구 동작대로1길 18 (사당동),서울특별시 동작구 사당동 1041번지 12호,20031208.0,과태료부과,식품위생법 제26조,20031208.0,과태료부과
273,서울특별시 동작구 여의대방로24길 122 (신대방동),37.499103600000005,126.9268344,3190000.0,치킨,21세기래미안호프,서울특별시 동작구 여의대방로24길 122 (신대방동),서울특별시 동작구 신대방동 355번지 19호,20060110.0,과태료부과20만원,식품위생법 78조,20060110.0,과태료부과20만원
274,서울특별시 동작구 여의대방로24길 122 (신대방동),37.511702899999996,126.94443740000001,3190000.0,치킨,21세기래미안호프,서울특별시 동작구 여의대방로24길 122 (신대방동),서울특별시 동작구 신대방동 355번지 19호,20091020.0,영업정지 1월,식품위생법 제44조 및 제75조,20091020.0,영업정지 1월
275,서울특별시 동작구 만양로 94 (노량진동),37.511702899999996,126.94443740000001,3190000.0,치킨,도니도니,서울특별시 동작구 만양로 94 (노량진동),서울특별시 동작구 노량진동 119번지 157호,20021023.0,영업정지15일 갈음(과징금150만원),식품위생법제31조,20021209.0,영업정지15일 갈음(과징금150만원)
